travel_type,rating,label,covid,is_local,aspect_sentiment,topic_0,topic_1,topic_3,topic_4,topic_2,overall_textblob_polarity
,4.0,Positive,PreCovid,0,"[[time, first, 2], [airport, nice, 0], [airport, 'really nice', 0], [room, basic, 3]]",0.6,,0.0,,0.25,0.2895555555555555
,4.0,Positive,PreCovid,0,"[[hotel, convenient, 0], [airport, 'conveniently far', 0], [hotel, front, 0], [hotel, free, 0], [hotel, 'yet free', 0], [airport, free, 0], [airport, 'also free', 0], [pool, spacious, 1], [pool, comfortable, 1], [day, good, 2], [road, many, 4]]",0.24285714285714288,0.2,,0.5,0.7,0.33666666666666667
,3.0,Neutral,PreCovid,0,"[[hotel, busy, 0], [hotel, better, 0], [hotel, 'much better', 0], [breakfast, bare, 1], [breakfast, minimum, 1], [floor, nice, 3]]",0.3666666666666667,0.025,0.6,,,0.16428571428571428
,4.0,Positive,PreCovid,0,"[[check, efficient, 0], [check, 'fast efficient', 0]]",0.1,,,,,0.14629629629629629
,5.0,Positive,PreCovid,1,"[[room, excellent, 3], [floor, top, 3]]",,,0.75,,,0.5357142857142857
,5.0,Positive,PreCovid,0,"[[room, friendly, 3], [room, 'fast friendly', 3], [room, next, 3], [room, used, 3], [time, twice, 2], [hotel, outside, 0], [hotel, 'right outside', 0]]",0.07142857142857142,,0.165625,,0.0,0.28409863945578234
,4.0,Positive,PreCovid,0,"[[hotel, good, 0], [hotel, free, 0], [airport, local, 0], [airport, international, 0], [station, nearby, 4]]",0.275,,,0.0,,0.32363636363636367
,5.0,Positive,PreCovid,0,"[[room, excellent, 3], [room, amazing, 3], [staff, friendly, 2], [help, able, 2]]",,,0.8,,0.4375,0.58125
,3.0,Neutral,PreCovid,0,"[[hotel, busy, 0], [food, late, 4], [breakfast, early, 1]]",0.1,0.1,,-0.3,,0.1904761904761905
,4.0,Positive,PreCovid,1,"[[check, bright, 0], [check, modern, 0], [mall, efficient, 4], [mall, friendly, 4], [mall, modern, 4], [mall, spacious, 4]]",0.45000000000000007,,,0.14375,,0.2658333333333333
,3.0,Neutral,PreCovid,1,"[[room, whole, 3]]",,,0.2,,,0.12999999999999998
,5.0,Positive,PreCovid,0,"[[staff, happy, 2], [staff, pleasant, 2], [help, happy, 2], [airport, free, 0], [breakfast, excellent, 1]]",0.4,1.0,,,0.7777777777777777,0.6216666666666667
,5.0,Positive,PreCovid,0,"[[hotel, lovely, 0], [room, great, 3], [area, good, 4], [hotel, busy, 0], [hotel, 'anywhere busy', 0], [hotel, 'far busy', 0], [food, delicious, 4]]",0.19999999999999998,,0.8,0.85,,0.30256410256410254
,4.0,Positive,PreCovid,0,"[[room, executive, 3], [room, nice, 3], [room, dim, 3]]",,,0.2333333333333333,,,0.09642857142857142
,4.0,Positive,PreCovid,0,"[[staff, good, 2], [room, friendly, 3], [room, helpful, 3]]",,,0.1875,,0.7,0.5402777777777777
,5.0,Positive,PreCovid,0,"[[staff, friendly, 2], [thank, big, 2], [time, next, 2]]",,,,,0.125,0.34423076923076923
,4.0,Positive,PreCovid,0,"[[hotel, spacious, 0], [hotel, sized, 0], [food, several, 4], [food, good, 4]]",0.0,,,0.35,,0.35454545454545455
,5.0,Positive,PreCovid,0,"[[staff, great, 2]]",,,,,0.8,0.47407407407407415
,4.0,Positive,PreCovid,0,"[[room, nice, 3], [breakfast, free, 1]]",,0.4,0.6,,,0.4534313725490196
,5.0,Positive,PreCovid,0,"[[hotel, good, 0], [stay, overall, 2], [stay, good, 2]]",0.7,,,,0.35,0.3642857142857142
,5.0,Positive,PreCovid,0,"[[hotel, fantastic, 0], [time, second, 2], [room, busy, 3], [room, 'incredibly busy', 3], [room, large, 3], [pool, good, 1], [area, decent, 4], [hotel, comfortable, 0], [hotel, 'spotless comfortable', 0], [area, local, 4], [area, little, 4]]",0.4000000000000001,0.7,0.13809523809523808,-0.0069444444444444475,0.0,0.29917410714285714
,5.0,Positive,PreCovid,1,"[[work, great, 3]]",,,0.8,,,0.6024999999999999
,5.0,Positive,PreCovid,0,"[[book, authentic, 3], [book, local, 3]]",,,0.25,,,0.32142857142857145
,5.0,Positive,PreCovid,1,"[[room, great, 3], [stay, wonderful, 2]]",,,0.8,,1.0,0.4
,3.0,Neutral,PreCovid,0,"[[staff, 'especially check', 2]]",,,,,0.0,0.18611111111111106
,5.0,Positive,PreCovid,0,"[[hotel, awesome, 0], [hotel, great, 0]]",0.9,,,,,0.7083333333333335
,4.0,Positive,PreCovid,0,"[[hotel, nice, 0], [hotel, comfortable, 0], [staff, 'reasonably priced', 2]]",0.5,,,,0.2,0.43333333333333335
,3.0,Neutral,PreCovid,0,"[[bed, hard, 3], [bed, terrible, 3]]",,,-0.6458333333333334,,,-0.1693452380952381
,4.0,Positive,PreCovid,1,"[[stay, good, 2], [stay, short, 2], [floor, free, 3], [floor, basic, 3], [floor, great, 3], [floor, nice, 3], [time, crisp, 2]]",,,0.45000000000000007,,0.31666666666666665,0.2952380952380952
,5.0,Positive,PreCovid,0,"[[time, grand, 2], [time, right, 2], [check, early, 0], [stay, perfect, 2]]",0.1,,,,0.5952380952380952,0.43641456582633054
,4.0,Positive,PreCovid,0,"[[airport, close, 0]]",0.0,,,,,0.5666666666666667
,4.0,Positive,PreCovid,0,"[[room, friendly, 3], [room, 'early friendly', 3], [room, 'extremely friendly', 3], [room, helpful, 3], [mall, big, 4]]",,,0.246875,0.0,,0.15811688311688313
,5.0,Positive,PreCovid,0,"[[airport, great, 0], [airport, reasonable, 0]]",0.5,,,,,0.64
,5.0,Positive,PreCovid,0,"[[staff, clean, 2], [staff, nice, 2], [breakfast, good, 1], [bathroom, orchard, 3], [time, higher, 2], [time, first, 2]]",,0.7,0.0,,0.3666666666666667,0.4851851851851852
,4.0,Positive,PreCovid,0,"[[area, 'temporarily living', 4], [room, executive, 3]]",,,0.0,0.0,,0.1967592592592593
,3.0,Neutral,PreCovid,0,"[[hotel, nice, 0], [mall, local, 4], [food, local, 4], [pool, big, 1], [pool, 'quite big', 1], [pool, comfortable, 1]]",0.6,0.13333333333333333,,0.0,,0.32333333333333336
,5.0,Positive,PreCovid,0,"[[room, executive, 3], [breakfast, simple, 1], [breakfast, tasteful, 1], [walk, little, 4]]",,0.0,0.0,-0.1875,,0.2953125
,4.0,Positive,PreCovid,0,"[[check, beautiful, 0], [room, twin, 3], [room, twin, 3]]",0.85,,0.0,,,0.20773809523809522
,5.0,Positive,PreCovid,0,"[[hotel, roxy, 0], [hotel, perfect, 0], [staff, courteous, 2], [airport, precinct, 0], [airport, courtesy, 0]]",0.25,,,,0.6,0.5285714285714286
,5.0,Positive,PreCovid,0,"[[staff, important, 2], [staff, friendly, 2], [check, free, 0], [check, early, 0], [check, late, 0], [buffet, rich, 1]]",0.06666666666666667,0.375,,,0.3875,0.26
,4.0,Positive,PreCovid,0,"[[room, normal, 3], [hotel, large, 0], [hotel, 'recently large', 0], [hotel, busy, 0], [hotel, 'fine busy', 0]]",0.1967261904761905,,0.15,,,0.12566137566137567
,5.0,Positive,PreCovid,0,"[[day, long, 2]]",,,,,-0.05,0.29642857142857143
,5.0,Positive,PreCovid,0,"[[stay, first, 2], [stay, good, 2]]",,,,,0.475,0.38719696969696976
couple,3.0,Neutral,PreCovid,0,"[[town, little, 4], [staff, 'slightly hotel', 2], [staff, great, 2], [staff, nice, 2]]",,,,-0.1875,0.41111111111111115,0.33083333333333326
couple,5.0,Positive,PreCovid,0,"[[staff, great, 2], [pool, excellent, 1], [hotel, much, 0]]",0.2,1.0,,,0.8,0.3850250626566416
family,5.0,Positive,PreCovid,1,"[[room, excellent, 3], [room, 'reasonably priced', 3], [room, spacious, 3], [walk, easy, 4], [work, good, 3]]",,,0.475,0.43333333333333335,,0.3727891156462585
family,5.0,Positive,PreCovid,0,"[[room, complimentary, 3], [room, plentiful, 3], [night, precinct, 0]]",0.0,,0.15,,,0.3708333333333334
family,5.0,Positive,PreCovid,0,"[[hotel, excellent, 0], [airport, great, 0], [day, next, 2], [room, modern, 3], [hotel, happy, 0], [hotel, 'quite happy', 0], [check, late, 0], [club, clean, 2], [club, clean, 2]]",0.6200000000000001,,0.2,,0.24444444444444446,0.295719696969697
family,4.0,Positive,PreCovid,1,"[[mall, opposite, 4], [hotel, due, 0], [room, easier, 3], [room, comfy, 3], [area, roxy, 4]]",-0.125,,0.0,0.0,,0.18833333333333335
business,5.0,Positive,PreCovid,0,"[[breakfast, good, 1], [breakfast, great, 1], [food, many, 4], [good, several, 1], [airport, free, 0], [airport, 'well free', 0], [hotel, high, 0]]",0.32,0.6166666666666667,,0.5,,0.3681250000000001
couple,4.0,Positive,PreCovid,0,"[[staff, older, 2]]",,,,,0.16666666666666666,0.3583333333333333
couple,5.0,Positive,PreCovid,0,"[[time, great, 2], [room, straight, 3], [food, great, 4], [food, outside, 4]]",,,0.2,0.4,0.8,0.4428571428571429
business,3.0,Neutral,PreCovid,0,"[[airport, free, 0], [room, nice, 3], [room, 'otherwise nice', 3]]",0.4,,0.6,,,0.12500000000000006
,5.0,Positive,PreCovid,0,"[[room, excellent, 3]]",,,1.0,,,0.3444444444444444
,3.0,Neutral,PreCovid,1,"[[room, overall, 3]]",,,0.0,,,0.19375000000000003
,4.0,Positive,PreCovid,0,"[[pool, new, 1], [mall, great, 4], [mall, great, 4]]",,0.13636363636363635,,0.8,,0.44742424242424245
,4.0,Positive,PreCovid,0,"[[room, min, 3], [time, clean, 2], [time, much, 2], [hotel, cheap, 0], [hotel, 'quite cheap', 0]]",0.4,,0.0,,0.2833333333333333,0.36666666666666664
,1.0,Negative,PreCovid,0,"[[staff, rude, 2], [staff, true, 2]]",,,,,0.024999999999999994,0.08690476190476193
,5.0,Positive,PreCovid,0,"[[staff, clean, 2], [pool, spacious, 1], [pool, friendly, 1], [pool, efficient, 1]]",,0.125,,,0.3666666666666667,0.43958333333333327
,4.0,Positive,PreCovid,0,"[[floor, executive, 3]]",,,0.0,,,0.4666666666666666
,4.0,Positive,PreCovid,1,"[[night, nice, 0], [room, upgrade, 3], [room, late, 3], [clean, huge, 1], [floor, free, 3], [hotel, 'overall consider', 0]]",0.3,0.3833333333333334,0.03333333333333335,,,0.26555555555555554
,5.0,Positive,PreCovid,0,"[[staff, right, 2]]",,,,,0.2857142857142857,0.4363636363636363
,4.0,Positive,PreCovid,0,"[[room, nice, 3]]",,,0.6,,,0.42777777777777776
,4.0,Positive,PreCovid,0,"[[time, limited, 2]]",,,,,-0.07142857142857142,0.21607142857142855
,1.0,Negative,PreCovid,0,"[[room, terrible, 3]]",,,-1.0,,,-0.125
,4.0,Positive,PreCovid,0,"[[room, spacious, 3], [room, 'even water', 3], [room, drinkable, 3], [food, fast, 4]]",,,0.0,0.2,,0.37095238095238103
,3.0,Neutral,PreCovid,0,"[[hotel, old, 0], [staff, large, 2], [staff, convenient, 2], [staff, 'quite convenient', 2]]",0.1,,,,0.07142857142857142,0.1925170068027211
,2.0,Negative,PreCovid,0,"[[pool, swim, 1], [room, second, 3]]",,0.0,0.0,,,0.2156862745098039
,5.0,Positive,PreCovid,0,"[[check, amazing, 0], [check, handy, 0], [check, late, 0]]",0.30000000000000004,,,,,0.26969246031746036
,3.0,Neutral,PreCovid,0,"[[room, expensive, 3], [room, poor, 3], [room, personal, 3], [room, terrible, 3]]",,,-0.475,,,-0.15555555555555553
,3.0,Neutral,PreCovid,1,"[[night, good, 0], [flight, excellent, 0], [hotel, close, 0], [hotel, 'thereafter close', 0]]",0.425,,,,,0.25083333333333335
,4.0,Positive,PreCovid,0,"[[hotel, typical, 0], [check, full, 0], [check, nice, 0], [check, clean, 0], [time, 'awfully lot', 2], [book, good, 3], [hotel, great, 0], [hotel, adjoining, 0]]",0.325,,0.7,,-1.0,0.31018518518518523
,5.0,Positive,PreCovid,0,"[[staff, roxy, 2], [staff, pleasurable, 2], [station, 'quite well', 4], [night, late, 0]]",-0.3,,,0.0,0.0,0.09030612244897959
,5.0,Positive,PreCovid,0,"[[staff, spacious, 2], [night, late, 0], [time, next, 2]]",-0.3,,,,0.0,0.37222222222222223
,5.0,Positive,PreCovid,0,"[[room, great, 3], [room, sized, 3], [staff, huge, 2], [staff, clean, 2], [room, executive, 3]]",,,0.26666666666666666,,0.3833333333333334,0.33944444444444444
,5.0,Positive,PreCovid,0,"[[day, next, 2], [help, friendly, 2], [help, happy, 2], [room, administrative, 3]]",,,0.0,,0.39166666666666666,0.3275
,2.0,Negative,PreCovid,0,"[[room, good, 3], [time, last, 2]]",,,0.7,,0.0,0.08764568764568767
,5.0,Positive,PreCovid,0,"[[staff, flat, 2]]",,,,,-0.025,0.16021825396825398
,4.0,Positive,PreCovid,0,"[[staff, great, 2], [mall, good, 4], [area, touristy, 4], [check, amazing, 0]]",0.6000000000000001,,,0.35,0.8,0.22142857142857147
,5.0,Positive,PreCovid,0,"[[hotel, 'really renovation', 0], [room, clean, 3], [room, attractive, 3], [staff, comfortable, 2]]",0.2,,0.5833333333333334,,0.4,0.31987179487179485
,1.0,Negative,PreCovid,0,"[[airport, free, 0]]",0.4,,,,,0.1932692307692308
,5.0,Positive,PreCovid,0,"[[time, next, 2], [night, different, 0], [day, 'completely booked', 2], [time, next, 2]]",0.0,,,,0.03333333333333333,0.05363636363636365
,4.0,Positive,PreCovid,0,"[[hotel, comfortable, 0], [breakfast, excellent, 1], [hotel, friendly, 0], [hotel, helpful, 0]]",0.25833333333333336,1.0,,,,0.3839285714285715
,5.0,Positive,PreCovid,0,"[[room, close, 3], [room, 'relatively close', 3], [room, complimentary, 3], [bed, nice, 3], [bed, clean, 3], [room, comfortable, 3], [hotel, great, 0], [mall, huge, 4]]",0.8,,0.27777777777777773,0.4000000000000001,,0.354029304029304
,5.0,Positive,PreCovid,0,"[[stay, 'yet partner', 2]]",,,,,0.0,0.35500000000000004
,4.0,Positive,PreCovid,0,"[[transit, excellent, 0], [time, next, 2], [floor, small, 3]]",1.0,,-0.25,,0.0,0.23124999999999998
,3.0,Neutral,PreCovid,0,"[[hotel, good, 0], [hotel, 'fairly good', 0]]",0.7,,,,,0.26515151515151514
,4.0,Positive,PreCovid,0,"[[staff, obvious, 2], [road, great, 4]]",,,,0.8,0.0,0.16625
,4.0,Positive,PreCovid,0,"[[night, late, 0]]",-0.3,,,,,0.5
,4.0,Positive,PreCovid,0,"[[hotel, helpful, 0], [hotel, usual, 0], [town, quick, 4], [town, 'also quick', 4], [stay, nice, 2], [stay, quiet, 2]]",-0.125,,,0.3333333333333333,0.3,0.22592592592592592
,5.0,Positive,PreCovid,0,"[[staff, grand, 2]]",,,,,0.5,0.5134615384615384
,4.0,Positive,PreCovid,0,"[[hotel, wrong, 0], [food, popular, 4], [food, good, 4], [airport, spacious, 0]]",-0.25,,,0.6499999999999999,,0.42000000000000004
,4.0,Positive,PreCovid,0,"[[check, excellent, 0], [check, late, 0], [day, next, 2], [book, free, 3], [book, 'also free', 3], [hotel, 'least book', 0], [hotel, lovely, 0]]",0.22499999999999998,,0.4,,0.0,0.2703703703703703
,4.0,Positive,PreCovid,0,"[[staff, great, 2], [hotel, overall, 0], [hotel, roxy, 0], [time, reasonable, 2]]",0.0,,,,0.5,0.2178571428571429
,5.0,Positive,PreCovid,0,"[[room, adamant, 3], [room, 'pretty adamant', 3]]",,,0.1375,,,0.1875
,3.0,Neutral,PreCovid,1,"[[pool, fresh, 1]]",,0.3,,,,0.15833333333333333
,4.0,Positive,PreCovid,1,"[[staff, excellent, 2], [room, great, 3], [stay, wonderful, 2]]",,,0.8,,1.0,0.5041666666666668
,5.0,Positive,PreCovid,0,"[[floor, smooth, 3], [floor, efficient, 3], [floor, efficient, 3], [floor, friendly, 3], [floor, higher, 3], [bathroom, large, 3], [bathroom, clean, 3], [bathroom, spacious, 3], [bed, comfortable, 3]]",,,0.22288359788359788,,,0.38239795918367353
,4.0,Positive,PreCovid,0,"[[staff, helpful, 2], [room, lovely, 3], [food, fresh, 4], [food, 'well fresh', 4], [staff, cheap, 2], [bed, large, 3], [room, comfortable, 3], [room, clean, 3], [bathroom, helpful, 3], [bathroom, nice, 3]]",,,0.34682539682539687,0.3,0.2,0.5232683982683981
,4.0,Positive,PreCovid,0,"[[stay, amazing, 2], [area, main, 4], [pool, amazing, 1], [pool, 'absolutely amazing', 1], [room, delight, 3], [mall, good, 4], [stay, helpful, 2], [stay, great, 2]]",,0.6000000000000001,0.0,0.4333333333333333,0.46666666666666673,0.40833333333333327
,4.0,Positive,PreCovid,0,"[[room, 'much wine', 3], [room, soft, 3]]",,,0.15000000000000002,,,0.3015151515151515
,5.0,Positive,PreCovid,0,"[[staff, clean, 2]]",,,,,0.3666666666666667,0.5090277777777777
,4.0,Positive,PreCovid,0,"[[hotel, clean, 0], [staff, great, 2], [help, fantastic, 2]]",0.3666666666666667,,,,0.6000000000000001,0.4616666666666667
,4.0,Positive,PreCovid,0,"[[bed, extra, 3], [pool, elder, 1], [buffet, daily, 1], [room, plenty, 3], [room, extra, 3], [room, wonderful, 3]]",,0.0,0.25,,,0.2274509803921569
,5.0,Positive,PreCovid,0,"[[stay, wonderful, 2], [floor, executive, 3]]",,,0.0,,1.0,0.6
,4.0,Positive,PreCovid,0,"[[breakfast, open, 1], [pool, huge, 1]]",,0.20000000000000004,,,,0.275
,4.0,Positive,PreCovid,0,"[[staff, excellent, 2], [hotel, large, 0], [road, orchard, 4], [room, large, 3], [breakfast, big, 1]]",0.21428571428571427,0.0,0.21428571428571427,0.0,1.0,0.33828125000000003
,5.0,Positive,PreCovid,0,"[[time, first, 2], [room, nice, 3], [room, clean, 3]]",,,0.48333333333333334,,0.25,0.1888888888888889
,3.0,Neutral,PreCovid,0,"[[check, experienced, 0], [area, available, 4], [hotel, close, 0]]",0.4,,,0.4,,0.26800595238095243
,5.0,Positive,PreCovid,0,"[[staff, highly, 2]]",,,,,0.16,0.52
,4.0,Positive,PreCovid,0,"[[hotel, nice, 0], [shower, nice, 3], [shower, comfortable, 3], [shower, good, 3], [shower, free, 3], [pool, nice, 1], [buffet, free, 1], [breakfast, similar, 1], [area, good, 4], [area, large, 4]]",0.6,0.3333333333333333,0.525,0.45714285714285713,,0.3973684210526316
,4.0,Positive,PreCovid,0,"[[room, smooth, 3]]",,,0.4,,,0.5428571428571428
,5.0,Positive,PreCovid,0,"[[area, upgrade, 4], [breakfast, great, 1], [breakfast, complementary, 1], [room, great, 3]]",,0.4,0.8,0.0,,0.3017857142857144
,3.0,Neutral,PreCovid,0,"[[room, available, 3], [room, 'well available', 3], [room, spacious, 3]]",,,0.26666666666666666,,,0.39999999999999997
,4.0,Positive,PreCovid,0,"[[room, comfortable, 3], [room, cozy, 3], [hotel, 'quite far', 0], [check, early, 0]]",0.1,,0.10000000000000002,,,0.059183673469387764
,4.0,Positive,PreCovid,0,"[[staff, comfortable, 2], [staff, excellent, 2], [room, long, 3], [staff, free, 2], [staff, nice, 2], [staff, fast, 2], [airport, helpful, 0]]",0.0,,-0.05,,0.52,0.3981746031746031
,5.0,Positive,PreCovid,0,"[[food, perfect, 4], [airport, free, 0], [airport, 'really free', 0]]",0.4,,,1.0,,0.7
,4.0,Positive,PreCovid,0,"[[staff, comfortable, 2]]",,,,,0.4,0.4821428571428571
,3.0,Neutral,PreCovid,0,"[[stay, short, 2], [bed, hard, 3], [bed, 'uncomfortably hard', 3]]",,,-0.2916666666666667,,0.0,0.21302083333333333
,4.0,Positive,PreCovid,0,"[[stay, great, 2], [stay, short, 2]]",,,,,0.4,0.38571428571428573
,5.0,Positive,PreCovid,0,"[[check, early, 0], [clean, large, 1]]",0.1,0.2904761904761905,,,,0.3829931972789116
,4.0,Positive,PreCovid,0,"[[room, nice, 3], [room, helpful, 3], [staff, many, 2], [staff, culinary, 2], [staff, helpful, 2], [stay, nice, 2], [stay, 'quite nice', 2]]",,,0.3,,0.34,0.4083333333333333
,4.0,Positive,PreCovid,0,"[[stay, fabulous, 2]]",,,,,0.4,0.4125
friends,4.0,Positive,PreCovid,1,"[[room, huge, 3], [pool, 'pretty view', 1], [room, big, 3], [area, separate, 4]]",,0.25,0.20000000000000004,0.0,,0.1268939393939394
solo,5.0,Positive,PreCovid,0,"[[area, excellent, 4], [check, different, 0], [time, roxy, 2]]",0.0,,,1.0,0.0,0.415625
business,5.0,Positive,PreCovid,0,"[[hotel, good, 0], [hotel, 'really good', 0], [room, 'absolutely nothing', 3], [help, friendly, 2], [help, polite, 2], [help, eager, 2], [mall, big, 4], [hotel, far, 0], [hotel, 'hence one', 0], [hotel, impressive, 0], [hotel, 'really impressive', 0]]",0.5833333333333334,,0.2,0.0,0.125,0.3443223443223443
friends,4.0,Positive,PreCovid,0,"[[hotel, functional, 0], [pool, helpful, 1], [pool, courteous, 1], [pool, nice, 1], [stay, 'fairly afternoon', 2]]",0.0,0.39999999999999997,,,0.7,0.4133333333333334
couple,5.0,Positive,PreCovid,0,"[[hotel, lovely, 0]]",0.5,,,,,0.5898148148148148
couple,5.0,Positive,PreCovid,0,"[[airport, good, 0], [area, old, 4], [pool, great, 1], [pool, excellent, 1], [road, main, 4]]",0.7,0.9,,0.13333333333333333,,0.5166666666666667
business,5.0,Positive,PreCovid,0,"[[hotel, mid, 0], [hotel, 'somewhat mid', 0]]",0.0,,,,,0.2972222222222222
couple,5.0,Positive,PreCovid,0,"[[hotel, great, 0], [staff, amazing, 2]]",0.8,,,,0.6000000000000001,0.44333333333333336
business,4.0,Positive,PreCovid,0,"[[hotel, seamless, 0]]",0.1,,,,,0.3
family,5.0,Positive,PreCovid,1,"[[hotel, friendly, 0], [food, many, 4], [food, yummy, 4], [hotel, live, 0], [area, residential, 4], [mall, 'also parkway', 4]]",0.2556818181818182,,,0.125,,0.42258522727272724
,3.0,Neutral,PreCovid,0,"[[bathroom, old, 3], [bathroom, 'also old', 3], [bathroom, dull, 3], [breakfast, dark, 1], [breakfast, sideways, 1], [breakfast, great, 1]]",,0.21666666666666667,-0.030555555555555558,,,0.11217948717948717
,5.0,Positive,PreCovid,0,"[[hotel, friendly, 0], [hotel, friendly, 0], [airport, free, 0], [staff, convenient, 2], [staff, 'also convenient', 2]]",0.3833333333333333,,,,0.0,0.3416666666666666
,5.0,Positive,PreCovid,0,"[[staff, helpful, 2], [staff, 'totally helpful', 2], [check, early, 0], [airport, close, 0]]",0.05,,,,0.0,0.16666666666666666
,5.0,Positive,PreCovid,0,"[[hotel, excellent, 0], [hotel, standard, 0], [shop, ample, 4], [airport, free, 0], [staff, fast, 2], [area, small, 4]]",0.4666666666666666,,,-0.125,0.2,0.2131324404761905
,4.0,Positive,PreCovid,0,"[[staff, helpful, 2], [room, clean, 3], [staff, complimentary, 2], [room, huge, 3]]",,,0.3833333333333334,,0.15,0.23750000000000004
,4.0,Positive,PreCovid,0,"[[stay, great, 2], [stay, short, 2], [airport, great, 0], [airport, free, 0], [airport, 'also free', 0]]",0.5333333333333333,,,,0.4,0.39277777777777784
,5.0,Positive,PreCovid,0,"[[airport, accessible, 0], [airport, 'easily accessible', 0], [area, large, 4], [area, modern, 4], [area, comfortable, 4], [hotel, efficient, 0], [hotel, flexible, 0], [hotel, helpful, 0], [hotel, large, 0], [hotel, modern, 0], [flight, late, 0]]",0.10803571428571429,,,0.2714285714285714,,0.27579365079365087
,3.0,Neutral,PreCovid,0,"[[night, late, 0], [room, painless, 3], [bed, double, 3], [bed, spacious, 3], [bed, good, 3], [shower, nice, 3], [airport, free, 0]]",0.05000000000000002,,0.25999999999999995,,,0.17564102564102563
,4.0,Positive,PreCovid,0,"[[room, good, 3], [staff, comfortable, 2], [airport, handy, 0]]",0.6,,0.7,,0.4,0.39749999999999996
,3.0,Neutral,PreCovid,0,"[[mall, opposite, 4], [food, best, 4]]",,,,0.5,,0.4428571428571429
,3.0,Neutral,PreCovid,0,"[[room, clean, 3], [room, comfortable, 3], [room, much, 3], [bathroom, right, 3], [shower, essential, 3]]",,,0.25047619047619046,,,0.3561224489795919
,3.0,Neutral,PreCovid,0,"[[room, nice, 3], [hotel, average, 0]]",-0.15,,0.6,,,0.14047619047619048
,3.0,Neutral,PreCovid,0,"[[hotel, curious, 0], [hotel, 'always curious', 0], [room, small, 3], [room, nice, 3], [room, big, 3], [room, comfortable, 3], [room, 'definitely comfortable', 3], [road, orchard, 4], [shop, plenty, 4], [shop, 'still plenty', 4]]",-0.1,,0.22999999999999998,0.0,,0.19583333333333333
,4.0,Positive,PreCovid,0,"[[hotel, great, 0]]",0.8,,,,,0.4
,4.0,Positive,PreCovid,0,"[[room, friendly, 3], [breakfast, nice, 1], [breakfast, good, 1], [breakfast, excellent, 1], [breakfast, typical, 1], [food, decent, 4], [mall, small, 4], [mall, attractive, 4], [road, side, 4], [mall, better, 4], [stay, overall, 2], [stay, satisfied, 2]]",,0.5333333333333333,0.375,0.24333333333333335,0.25,0.34852941176470587
,5.0,Positive,PreCovid,0,"[[hotel, free, 0], [room, pleasant, 3], [staff, normal, 2]]",0.4,,0.7333333333333333,,0.15,0.43974358974358974
couple,5.0,Positive,PreCovid,0,"[[transit, overnight, 0], [walk, short, 4]]",0.0,,,0.0,,0.39666666666666667
family,5.0,Positive,PreCovid,1,"[[room, double, 3], [room, standard, 3], [room, opposite, 3], [staff, clean, 2], [pool, friendly, 1], [pool, 'extremely friendly', 1], [pool, helpful, 1], [pool, outdoor, 1]]",,0.1875,0.0,,0.3666666666666667,0.09583333333333334
family,5.0,Positive,PreCovid,0,"[[area, comfy, 4], [staff, nice, 2], [room, helpful, 3], [station, last, 4]]",,,0.0,0.0,0.6,0.33055555555555555
solo,5.0,Positive,PreCovid,0,"[[staff, wonderful, 2], [time, great, 2]]",,,,,0.9,0.4651515151515152
couple,4.0,Positive,PreCovid,0,"[[breakfast, excellent, 1], [breakfast, good, 1]]",,0.85,,,,0.48657407407407405
couple,5.0,Positive,PreCovid,0,"[[staff, classy, 2], [staff, cordial, 2], [day, last, 2]]",,,,,0.03333333333333333,0.3666666666666667
couple,3.0,Neutral,PreCovid,0,"[[hotel, average, 0], [hotel, good, 0], [hotel, inaccessible, 0], [hotel, 'comparatively inaccessible', 0]]",0.13749999999999998,,,,,0.3458333333333333
couple,4.0,Positive,PreCovid,0,"[[hotel, good, 0], [hotel, overnight, 0], [hotel, good, 0], [staff, clean, 2], [food, close, 4], [food, handy, 4]]",0.4666666666666666,,,0.3,0.3666666666666667,0.6133333333333334
,4.0,Positive,PreCovid,0,"[[airport, close, 0], [food, yummy, 4], [hotel, front, 0], [hotel, 'right front', 0], [room, quiet, 3], [room, 'blissfully quiet', 3], [bed, large, 3], [bed, clean, 3]]",0.09523809523809523,,0.14523809523809525,0.0,,0.33828125000000003
,3.0,Neutral,PreCovid,0,"[[hotel, average, 0], [hotel, old, 0], [bathroom, wise, 3], [bathroom, old, 3], [floor, executive, 3], [staff, average, 2], [staff, 'long ordered', 2]]",-0.024999999999999994,,0.26666666666666666,,-0.1,0.05958333333333331
,4.0,Positive,PreCovid,0,"[[hotel, nice, 0], [hotel, different, 0], [pool, big, 1], [pool, spacious, 1], [staff, affordable, 2], [breakfast, warm, 1], [breakfast, courteous, 1], [breakfast, helpful, 1]]",0.3,0.24,,,0.0,0.47948717948717945
,4.0,Positive,PreCovid,0,"[[room, roxy, 3], [room, good, 3], [bed, spacious, 3], [bed, clean, 3], [food, western, 4], [staff, delicious, 2], [staff, 'especially delicious', 2]]",,,0.26666666666666666,0.0,1.0,0.32744461420932014
,4.0,Positive,PreCovid,0,"[[room, bad, 3], [bathroom, large, 3], [hotel, bad, 0]]",-0.6999999999999998,,-0.24285714285714277,,,-0.07711038961038957
