travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_1,topic_0,topic_5,topic_4,topic_3,overall_textblob_polarity
friends,4.0,Positive,PreCovid,1,"[[night, low, 4], [night, 'well low', 4], [view, great, 4]]",,,,,0.26666666666666666,,0.3285714285714286
family,5.0,Positive,PreCovid,0,"[[room, nice, 1], [room, clean, 1], [bay, great, 4], [restaur, great, 3], [restaur, nice, 3]]",,0.48333333333333334,,,0.8,0.7,0.5277777777777778
friends,5.0,Positive,PreCovid,0,"[[mall, next, 0], [floor, popular, 4], [pool, next, 4]]",,,0.0,,0.3,,0.27125
couple,5.0,Positive,PreCovid,0,"[[visit, recent, 4], [hotel, great, 0]]",,,0.8,,0.0,,0.5285714285714286
family,4.0,Positive,PreCovid,1,"[[room, big, 1], [book, servic, 1], [night, minor, 4], [book, older, 1], [afternoon, free, 5], [room, clean, 1], [bed, extra, 1], [pool, less, 4], [wonder, morn, 2], [wonder, 'even morn', 2], [hotel, overal, 0], [hotel, great, 0]]",0.0,0.10666666666666666,0.4,0.4,-0.10833333333333334,,0.2775297619047619
solo,5.0,Positive,PreCovid,0,"[[time, second, 2], [view, front, 4], [floor, high, 4], [time, nice, 2], [time, experi, 2]]",0.19999999999999998,,,,0.08,,0.39958333333333335
,5.0,Positive,PreCovid,0,"[[place, nice, 4], [time, perfect, 2], [afternoon, usual, 5]]",1.0,,,-0.25,0.6,,0.37142857142857144
,4.0,Positive,PreCovid,0,"[[day, clear, 1], [love, top, 5]]",,0.10000000000000002,,0.5,,,0.1875
,3.0,Neutral,PreCovid,0,"[[room, later, 1], [check, late, 1]]",,-0.15,,,,,0.134375
,4.0,Positive,PreCovid,0,"[[pool, huge, 4], [breakfast, tri, 0], [floor, top, 4]]",,,0.0,,0.45000000000000007,,0.2448979591836735
,4.0,Positive,PreCovid,1,"[[hotel, live, 0], [time, great, 2]]",0.8,,0.13636363636363635,,,,0.5363636363636364
,4.0,Positive,PreCovid,0,"[[view, best, 4], [view, nice, 4], [time, good, 2]]",0.7,,,,0.8,,0.49687499999999996
,3.0,Neutral,PreCovid,0,"[[pool, nice, 4], [check, usual, 1]]",,-0.25,,,0.6,,0.16785714285714284
friends,4.0,Positive,PreCovid,0,"[[room, free, 1], [bay, nice, 4]]",,0.4,,,0.6,,0.25277777777777777
couple,5.0,Positive,PreCovid,0,"[[staff, recept, 2], [staff, nice, 2], [view, clean, 4]]",0.3,,,,0.3666666666666667,,0.3371212121212121
family,3.0,Neutral,PreCovid,0,"[[bed, second, 1], [bed, extra, 1], [bed, second, 1], [bed, decent, 1], [room, enough, 1], [breakfast, good, 0], [club, extra, 5], [hotel, great, 0], [view, great, 4]]",,0.03333333333333333,0.75,0.0,0.8,,0.21323809523809523
family,5.0,Positive,PreCovid,1,"[[place, best, 4]]",,,,,1.0,,0.44999999999999996
couple,5.0,Positive,PreCovid,0,"[[room, best, 1], [room, great, 1], [pool, less, 4], [pool, ye, 4], [stay, servic, 2], [room, first, 1], [food, 'even breakfast', 3], [food, huge, 3], [hotel, whole, 0], [check, full, 1], [check, super, 1]]",0.0,0.5466666666666666,0.2,,-0.08333333333333333,0.20000000000000004,0.30264411027568927
family,4.0,Positive,PreCovid,0,"[[food, nice, 3], [view, poolsid, 4]]",,,,,0.0,0.6,0.27208994708994705
couple,5.0,Positive,PreCovid,0,"[[hotel, modern, 0]]",,,0.2,,,,0.3978787878787879
couple,2.0,Negative,PreCovid,0,"[[top, kind, 4], [check, big, 1], [check, enough, 1], [check, basic, 1], [room, late, 1]]",,-0.075,,,0.55,,-0.039999999999999994
couple,3.0,Neutral,PreCovid,0,"[[time, long, 2]]",-0.05,,,,,,0.32108843537414966
couple,2.0,Negative,PreCovid,0,"[[pool, 'due seen', 4], [drink, someth, 5], [staff, warm, 2], [check, 'even besid', 1], [view, great, 4], [comfort, basic, 0], [time, good, 2], [pool, better, 4], [pool, servic, 4], [time, long, 2], [pool, pure, 4]]",0.4166666666666666,0.0,0.0,0.0,0.27785714285714286,,0.20201482914248867
couple,5.0,Positive,PreCovid,1,"[[place, right, 4]]",,,,,0.2857142857142857,,0.5371428571428571
friends,4.0,Positive,PreCovid,0,"[[visit, nice, 4]]",,,,,0.6,,0.65
friends,5.0,Positive,PreCovid,0,"[[place, 'first second', 4], [place, fell, 4], [time, everi, 2]]",0.0,,,,0.0625,,0.23888888888888887
business,5.0,Positive,PreCovid,0,"[[room, high, 1], [floor, top, 4], [hotel, unexpect, 0], [area, swam, 0], [area, 'even swam', 0]]",,0.16,0.0,,0.5,,0.29475238095238093
couple,5.0,Positive,PreCovid,0,"[[visit, 'even better', 4], [staff, real, 2]]",0.2,,,,0.5,,0.34687500000000004
business,5.0,Positive,PreCovid,0,"[[room, special, 1], [staff, much, 2]]",0.2,0.35714285714285715,,,,,0.289874686716792
couple,5.0,Positive,PreCovid,0,"[[hotel, best, 0], [hotel, front, 0], [food, 'well known', 3], [food, current, 3], [pool, adrift, 4]]",,,0.5,,0.0,0.0,0.3497101449275362
couple,4.0,Positive,PreCovid,0,"[[room, nice, 1], [night, last, 4]]",,0.6,,,0.0,,0.2583333333333333
solo,5.0,Positive,PreCovid,0,"[[place, experi, 4]]",,,,,0.0,,0.375
,5.0,Positive,PreCovid,0,"[[pool, best, 4], [view, best, 4]]",,,,,1.0,,0.675
couple,5.0,Positive,PreCovid,0,"[[room, 'better dreamt', 1], [wonder, much, 2]]",0.2,0.5,,,,,0.5825
solo,5.0,Positive,PreCovid,0,"[[floor, incred, 4]]",,,,,0.0,,0.2183673469387755
couple,4.0,Positive,PreCovid,0,"[[view, great, 4], [breakfast, public, 0], [area, certain, 0], [area, public, 0], [area, entri, 0]]",,,0.05357142857142857,,0.8,,0.20698156682027655
family,5.0,Positive,PreCovid,0,"[[pool, much, 4], [check, right, 1], [cake, eggless, 3]]",,0.2857142857142857,,,0.2,0.0,0.20298035298035297
business,4.0,Positive,PreCovid,0,"[[room, servic, 1], [room, great, 1], [view, main, 4], [view, luxuri, 4]]",,0.4,,,0.08333333333333333,,0.3526315789473684
solo,4.0,Positive,PreCovid,0,"[[check, good, 1], [view, small, 4], [view, first, 4], [room, strictli, 1], [room, everi, 1], [room, valid, 1], [visit, select, 4]]",,0.175,,,0.0,,0.18664965986394555
family,5.0,Positive,PreCovid,0,"[[floor, top, 4]]",,,,,0.5,,0.5139393939393939
family,4.0,Positive,PreCovid,0,"[[pool, great, 4], [night, much, 4], [night, nois, 4], [view, great, 4]]",,,,,0.45,,0.5333333333333333
family,2.0,Negative,PreCovid,0,"[[bed, good, 1], [floor, first, 4], [room, uncomfort, 1], [garden, old, 4], [room, full, 1]]",,0.3499999999999999,,,0.175,,0.23333333333333334
friends,4.0,Positive,PreCovid,0,"[[room, worth, 1], [breakfast, big, 0], [breakfast, 'amaz cours', 0], [food, free, 3]]",,0.3,0.0,,,0.4,0.20454545454545456
couple,5.0,Positive,PreCovid,0,"[[book, special, 1], [room, free, 1], [view, good, 4], [check, late, 1]]",,0.15238095238095237,,,0.7,,0.13806418219461697
friends,5.0,Positive,PreCovid,0,"[[check, similar, 1], [room, smooth, 1], [club, everi, 5], [club, hot, 5], [place, servic, 4], [place, consid, 4], [place, popular, 4], [drink, 'even lot', 5], [wonder, back, 2], [wonder, 'rather overwhelm', 2], [place, special, 4]]",0.0,0.2,,0.08333333333333333,0.23928571428571427,,0.3454689754689755
friends,4.0,Positive,PreCovid,1,"[[view, good, 4]]",,,,,0.7,,0.43437499999999996
couple,4.0,Positive,PreCovid,0,"[[room, nice, 1], [view, 'long check', 4], [night, great, 4], [room, much, 1], [room, free, 1]]",,0.4000000000000001,,,0.375,,0.39155844155844155
friends,5.0,Positive,PreCovid,0,"[[view, splendid, 4], [pool, hot, 4], [room, 'soon sea', 1]]",,0.0,,,0.5416666666666667,,0.051851851851851864
solo,5.0,Positive,PreCovid,0,"[[night, great, 4]]",,,,,0.8,,0.3166666666666667
couple,3.0,Neutral,PreCovid,0,"[[hotel, servic, 0], [drink, someth, 5]]",,,0.0,0.0,,,-0.04017857142857141
couple,5.0,Positive,PreCovid,0,"[[view, next, 4]]",,,,,0.0,,0.43499999999999994
couple,5.0,Positive,PreCovid,0,"[[place, great, 4], [place, exclus, 4]]",,,,,0.4,,0.441
couple,5.0,Positive,PreCovid,0,"[[room, servic, 1]]",,0.0,,,,,0.43571428571428567
couple,5.0,Positive,PreCovid,0,"[[hotel, big, 0], [club, better, 5], [club, 'much better', 5], [club, neg, 5], [room, 'also aloud', 1], [room, great, 1], [pool, huge, 4], [pool, select, 4]]",,0.4,0.0,0.3333333333333333,0.20000000000000004,,0.3923076923076923
solo,5.0,Positive,PreCovid,0,"[[night, nice, 4]]",,,,,0.6,,0.4892857142857143
couple,5.0,Positive,PreCovid,0,"[[pool, choic, 4], [pool, infin, 4]]",,,,,0.0,,0.28583333333333333
business,5.0,Positive,PreCovid,0,"[[night, first, 4], [dollar, exact, 3], [dollar, instant, 3], [room, 'even coke', 1]]",,0.0,,,0.25,0.125,0.06666666666666668
couple,5.0,Positive,PreCovid,0,"[[staff, front, 2], [check, wrong, 1], [view, better, 4]]",0.0,-0.5,,,0.5,,0.38
couple,4.0,Positive,PreCovid,0,"[[place, great, 4], [pool, top, 4], [room, instant, 1], [room, coffe, 1], [room, coffe, 1], [bed, big, 1], [floor, great, 4]]",,0.0,,,0.7000000000000001,,0.01217948717948718
solo,5.0,Positive,PreCovid,0,"[[staff, experi, 2], [help, total, 2], [help, total, 2], [visit, next, 4]]",0.0,,,,0.0,,0.22000000000000003
friends,2.0,Negative,PreCovid,0,"[[hotel, special, 0], [staff, manual, 2], [area, entir, 0], [pool, cheap, 4], [pool, actual, 4]]",0.0,,0.17857142857142858,,0.2,,0.10607396149949341
business,3.0,Neutral,PreCovid,0,"[[room, standard, 1]]",,0.0,,,,,0.31208791208791214
family,5.0,Positive,PreCovid,0,"[[room, servic, 1], [restaur, full, 3]]",,0.0,,,,0.35,0.3428921568627451
couple,5.0,Positive,PreCovid,0,"[[night, second, 4]]",,,,,0.0,,0.5
solo,5.0,Positive,PreCovid,0,"[[room, full, 1], [check, direct, 1], [check, servic, 1], [check, sweet, 1], [room, luxuri, 1], [room, best, 1], [pool, standard, 4]]",,0.3,,,0.0,,0.23579260651629075
couple,5.0,Positive,PreCovid,0,"[[pool, tri, 4], [pool, swim, 4]]",,,,,0.0,,0.5227272727272728
family,5.0,Positive,PreCovid,0,"[[room, good, 1], [room, servic, 1], [room, good, 1]]",,0.4666666666666666,,,,,0.5566666666666668
friends,3.0,Neutral,PreCovid,0,"[[time, regardless, 2], [place, tight, 4], [guest, genuin, 1], [room, extra, 1], [restaur, choic, 3]]",0.0,0.0,,,-0.17857142857142858,0.0,0.059863945578231326
,4.0,Positive,PreCovid,0,"[[bed, spectacular, 1], [stay, great, 2]]",0.8,0.6,,,,,0.30925925925925923
,5.0,Positive,PreCovid,0,"[[staff, great, 2], [club, grand, 5]]",0.8,,,0.5,,,0.5076923076923077
,1.0,Negative,PreCovid,0,"[[pool, great, 4]]",,,,,0.8,,-0.03749999999999999
,5.0,Positive,PreCovid,0,"[[room, impecc, 1], [room, qualiti, 1], [pool, standard, 4], [pool, swim, 4], [guest, excit, 1]]",,0.0,,,0.0,,0.5214285714285715
,5.0,Positive,PreCovid,0,"[[day, whole, 1]]",,0.2,,,,,0.2990530303030303
,5.0,Positive,PreCovid,0,"[[time, first, 2], [room, actual, 1]]",0.25,0.0,,,,,0.32142857142857145
,5.0,Positive,PreCovid,0,"[[day, great, 1], [pool, spectra, 4]]",,0.8,,,0.0,,0.19936274509803925
,5.0,Positive,PreCovid,0,"[[hotel, 'best highlight', 0]]",,,1.0,,,,0.22121212121212122
,4.0,Positive,PreCovid,0,"[[pool, top, 4], [staff, great, 2], [staff, refresh, 2]]",0.4,,,,0.5,,0.26458333333333334
,5.0,Positive,PreCovid,0,"[[view, nice, 4]]",,,,,0.6,,0.4
,4.0,Positive,PreCovid,0,"[[stay, sure, 2], [stay, actual, 2], [room, similar, 1], [bay, 'least level', 4], [room, best, 1], [room, nice, 1], [room, enough, 1]]",0.25,0.4,,,-0.3,,0.28482142857142856
,4.0,Positive,PreCovid,1,"[[room, best, 1]]",,1.0,,,,,0.8500000000000001
,5.0,Positive,PreCovid,0,"[[pool, top, 4], [room, special, 1], [pool, leav, 4]]",,0.35714285714285715,,,0.25,,0.5005102040816326
,5.0,Positive,PreCovid,1,"[[club, grand, 5], [room, sheer, 1]]",,0.0,,0.5,,,0.3833333333333333
couple,4.0,Positive,PreCovid,0,"[[view, great, 4]]",,,,,0.8,,0.4704081632653061
family,4.0,Positive,PreCovid,0,"[[room, lower, 1], [pool, keen, 4]]",,0.0,,,0.0,,0.2925641025641026
couple,2.0,Negative,PreCovid,0,"[[pool, top, 4], [time, next, 2]]",0.0,,,,0.5,,0.21134085213032583
,3.0,Neutral,PreCovid,0,"[[view, nice, 4]]",,,,,0.6,,-0.06666666666666665
couple,5.0,Positive,PreCovid,0,"[[time, first, 2], [room, good, 1], [view, great, 4], [night, everi, 4], [room, unexpect, 1], [room, 'much unexpect', 1], [pool, 'well laid', 4], [comfort, enough, 0], [bed, nice, 1], [bed, big, 1], [staff, great, 2]]",0.525,0.3,0.0,,0.26666666666666666,,0.37455782312925173
business,5.0,Positive,PreCovid,0,"[[place, nice, 4], [drink, great, 5], [place, great, 4]]",,,,0.8,0.7,,0.40555555555555556
couple,3.0,Neutral,PreCovid,0,"[[wonder, obvious, 2], [wonder, minor, 2], [pool, poor, 4], [pool, actual, 4]]",-0.025,,,,-0.2,,0.12444885361552027
family,3.0,Neutral,PreCovid,0,"[[room, old, 1], [room, solut, 1], [room, short, 1], [mall, great, 0], [pool, pastri, 4], [pool, aw, 4], [pool, swim, 4]]",,0.03333333333333333,0.8,,0.0,,0.1384920634920635
business,1.0,Negative,PreCovid,0,"[[hotel, nice, 0]]",,,0.6,,,,0.08333333333333336
couple,5.0,Positive,PreCovid,0,"[[wonder, great, 2], [food, servic, 3], [food, good, 3], [view, scenic, 4]]",0.8,,,,0.0,0.35,0.875
couple,5.0,Positive,PreCovid,0,"[[room, industri, 1], [time, spectacular, 2], [pool, spectacular, 4], [room, singl, 1], [view, great, 4]]",0.6,0.0,,,0.7,,0.3487908643081057
business,5.0,Positive,PreCovid,0,"[[pool, deep, 4], [pool, deep, 4], [hotel, right, 0]]",,,0.2857142857142857,,0.0,,0.16973586309523808
couple,5.0,Positive,PreCovid,0,"[[food, 'later rise', 3], [food, good, 3], [stay, glad, 2], [stay, 'worth glad', 2]]",0.45,,,,,0.35,0.32989130434782604
couple,5.0,Positive,PreCovid,0,"[[love, lotteri, 5]]",,,,0.5,,,0.3553571428571428
family,5.0,Positive,PreCovid,0,"[[time, great, 2], [staff, great, 2]]",0.8,,,,,,0.5166666666666667
couple,4.0,Positive,PreCovid,0,"[[room, nice, 1]]",,0.6,,,,,0.1655844155844156
business,5.0,Positive,PreCovid,0,"[[hotel, best, 0], [bed, good, 1], [room, least, 1], [room, 'tub least', 1]]",,0.033333333333333326,1.0,,,,0.40625000000000006
couple,5.0,Positive,PreCovid,0,"[[place, skeptic, 4], [breakfast, spectacular, 0], [night, includ, 4], [night, everi, 4], [staff, spectacular, 2], [place, free, 4], [place, short, 4]]",0.6,,0.6,,0.08,,0.2567323481116585
family,5.0,Positive,PreCovid,0,"[[room, great, 1]]",,0.8,,,,,0.543073593073593
couple,5.0,Positive,PreCovid,0,"[[room, big, 1], [hotel, leav, 0]]",,0.0,0.0,,,,0.4240196078431373
couple,4.0,Positive,PreCovid,0,"[[day, close, 1], [hotel, enough, 0]]",,0.0,0.0,,,,0.0
solo,2.0,Negative,PreCovid,0,"[[pool, bad, 4], [place, huge, 4], [place, luxuri, 4]]",,,,,-0.09999999999999992,,-0.21249999999999994
family,4.0,Positive,PreCovid,0,"[[check, great, 1], [room, rude, 1], [room, 'rather rude', 1], [floor, great, 4], [floor, high, 4], [book, late, 1]]",,-0.024999999999999994,,,0.48000000000000004,,0.2970175438596491
,3.0,Neutral,PreCovid,0,"[[night, 'even one', 4], [staff, manageri, 2]]",0.0,,,,0.0,,-0.03571428571428571
,5.0,Positive,PreCovid,0,"[[time, first, 2], [room, much, 1], [check, worth, 1], [check, actual, 1], [check, new, 1], [night, sure, 4], [view, enough, 4]]",0.25,0.1590909090909091,,,0.25,,0.12762691853600946
couple,3.0,Neutral,PreCovid,1,"[[food, fake, 3], [walk, nice, 0]]",,,0.6,,,-0.5,0.35000000000000003
business,5.0,Positive,PreCovid,0,"[[day, sever, 1]]",,0.0,,,,,0.2
couple,4.0,Positive,PreCovid,0,"[[visit, perfect, 4], [view, best, 4], [view, nice, 4]]",,,,,0.8666666666666667,,0.38888888888888895
couple,5.0,Positive,PreCovid,0,"[[view, great, 4]]",,,,,0.8,,0.512037037037037
,3.0,Neutral,PreCovid,0,"[[view, 'still question', 4]]",,,,,0.0,,-0.12
business,5.0,Positive,PreCovid,0,"[[floor, spectacular, 4], [room, safe, 1], [mall, adapt, 0], [lunch, sweet, 3]]",,0.5,0.0,,0.6,0.35,0.2762864823348694
couple,5.0,Positive,PreCovid,0,"[[stay, worth, 2], [stay, short, 2], [pool, primarili, 4], [view, right, 4], [night, great, 4], [stay, short, 2]]",0.09999999999999999,,,,0.36190476190476195,,0.32063492063492066
business,3.0,Neutral,PreCovid,0,"[[pool, probabl, 4], [check, right, 1], [night, late, 4], [enjoy, actual, 5], [view, great, 4]]",,0.2857142857142857,,0.2,0.16666666666666666,,0.1992857142857143
business,5.0,Positive,PreCovid,0,"[[room, perfect, 1], [place, much, 4]]",,1.0,,,0.2,,0.36157024793388437
couple,4.0,Positive,PreCovid,0,"[[hotel, nice, 0], [view, nice, 4]]",,,0.6,,0.6,,0.5638888888888889
couple,5.0,Positive,PreCovid,0,"[[view, best, 4], [room, higher, 1], [pool, balconi, 4], [area, small, 0], [staff, alway, 2], [enjoy, nice, 5], [day, luggag, 1], [day, whole, 1], [visit, next, 4]]",0.0,0.15,-0.25,0.5,0.3333333333333333,,0.21052631578947367
couple,5.0,Positive,PreCovid,0,"[[room, perfect, 1], [view, big, 4], [view, nice, 4]]",,1.0,,,0.3,,0.584375
couple,4.0,Positive,PreCovid,0,"[[breakfast, great, 0], [food, western, 3], [check, calm, 1]]",,0.30000000000000004,0.8,,,0.0,0.4628571428571428
family,3.0,Neutral,PreCovid,0,"[[bed, extra, 1], [bed, extra, 1], [day, nice, 1]]",,0.19999999999999998,,,,,0.17619047619047623
friends,5.0,Positive,PreCovid,1,"[[hotel, good, 0]]",,,0.7,,,,0.5142857142857143
business,5.0,Positive,PreCovid,0,"[[garden, featur, 4]]",,,,,0.0,,0.48999999999999994
couple,4.0,Positive,PreCovid,0,"[[pool, top, 4]]",,,,,0.5,,-0.01944444444444444
,4.0,Positive,PreCovid,1,"[[view, great, 4], [wait, elderli, 1], [wait, 'long wait', 1]]",,-0.025,,,0.8,,0.26666666666666666
family,4.0,Positive,PreCovid,0,"[[hotel, great, 0], [hotel, overal, 0], [hotel, good, 0]]",,,0.5,,,,0.23333333333333334
couple,5.0,Positive,PreCovid,0,"[[view, nice, 4]]",,,,,0.6,,0.575
business,5.0,Positive,PreCovid,0,"[[time, differ, 2], [walk, nice, 0], [place, quiet, 4]]",0.0,,0.6,,0.0,,0.25306122448979596
family,2.0,Negative,PreCovid,0,"[[pool, great, 4]]",,,,,0.8,,-0.09015151515151515
business,1.0,Negative,PreCovid,0,"[[view, poor, 4], [view, great, 4]]",,,,,0.2,,0.2363636363636364
friends,5.0,Positive,PreCovid,0,"[[stay, great, 2], [floor, great, 4], [floor, top, 4], [hotel, good, 0], [hotel, total, 0], [hotel, good, 0]]",0.8,,0.4666666666666666,,0.65,,0.6380952380952382
family,5.0,Positive,PreCovid,0,"[[dinner, least, 3], [staff, special, 2]]",0.35714285714285715,,,,,-0.3,0.23246753246753246
business,5.0,Positive,PreCovid,0,"[[place, safe, 4]]",,,,,0.5,,0.46222222222222226
family,4.0,Positive,PreCovid,0,"[[breakfast, long, 0], [time, great, 2]]",0.8,,-0.05,,,,0.3136904761904762
couple,5.0,Positive,PreCovid,0,"[[staff, good, 2]]",0.7,,,,,,0.386525974025974
family,5.0,Positive,PreCovid,0,"[[night, short, 4], [floor, 'well floor', 4], [floor, tall, 4], [area, live, 0], [room, nice, 1], [book, decid, 1], [day, full, 1], [night, second, 4]]",,0.31666666666666665,0.13636363636363635,,0.0,,0.29874338624338626
family,5.0,Positive,PreCovid,0,"[[club, grand, 5], [breakfast, extra, 0], [check, main, 1], [club, grand, 5], [area, live, 0], [area, live, 0], [room, wide, 1], [room, 'long wide', 1], [room, straight, 1], [time, last, 2], [wait, long, 1], [hotel, 'extra ordinari', 0]]",0.0,0.028333333333333332,0.06818181818181818,0.5,,,0.24097883597883604
couple,4.0,Positive,PreCovid,0,"[[view, best, 4], [view, 'right far', 4], [hotel, someth, 0], [hotel, similar, 0], [hotel, small, 0], [hotel, modern, 0]]",,,-0.012499999999999997,,0.5964285714285714,,0.27623152709359605
family,5.0,Positive,PreCovid,0,"[[time, spectacular, 2]]",0.6,,,,,,0.611111111111111
couple,4.0,Positive,PreCovid,0,"[[time, first, 2], [check, earli, 1], [room, long, 1], [view, great, 4], [staff, great, 2], [time, first, 2]]",0.43333333333333335,-0.025,,,0.8,,0.19275362318840586
,5.0,Positive,PreCovid,0,"[[place, true, 4], [night, true, 4]]",,,,,0.35,,0.47500000000000003
business,4.0,Positive,PreCovid,1,"[[time, first, 2]]",0.25,,,,,,0.38598484848484843
family,3.0,Neutral,PreCovid,0,"[[pool, best, 4], [hotel, big, 0], [hotel, enough, 0], [hotel, grand, 0], [hotel, big, 0], [hotel, nice, 0], [room, 'someth brought', 1], [floor, higher, 4], [shop, small, 0], [pool, pastri, 4], [check, free, 1]]",,0.2,0.1416666666666667,,0.4166666666666667,,0.23477142857142863
couple,5.0,Positive,PreCovid,0,"[[room, execut, 1], [club, incred, 5], [staff, qualiti, 2], [pool, sociabl, 4]]",0.0,0.0,,0.0,0.0,,0.5359999999999999
couple,5.0,Positive,PreCovid,0,"[[view, nice, 4]]",,,,,0.6,,0.43
couple,4.0,Positive,PreCovid,0,"[[pool, famou, 4]]",,,,,0.0,,0.6514285714285715
couple,4.0,Positive,PreCovid,0,"[[pool, nice, 4], [view, great, 4]]",,,,,0.7,,0.33125
family,5.0,Positive,PreCovid,0,"[[place, great, 4], [hotel, great, 0], [time, everi, 2], [wait, short, 1]]",0.0,0.0,0.8,,0.8,,0.5458333333333334
family,5.0,Positive,PreCovid,0,"[[room, famili, 1], [pool, long, 4], [view, best, 4], [time, matter, 2]]",0.0,0.0,,,0.475,,0.4071428571428571
family,5.0,Positive,PreCovid,0,"[[stay, extra, 2], [staff, servic, 2], [staff, splendid, 2]]",0.2777777777777778,,,,,,0.30520833333333336
couple,5.0,Positive,PreCovid,0,"[[pool, best, 4]]",,,,,1.0,,0.3014705882352941
couple,5.0,Positive,PreCovid,0,"[[stay, perfect, 2], [hotel, best, 0]]",1.0,,1.0,,,,0.4108974358974359
family,5.0,Positive,PreCovid,0,"[[night, best, 4], [buffet, full, 3]]",,,,,1.0,0.35,0.4354166666666668
couple,5.0,Positive,PreCovid,0,"[[shop, huge, 0]]",,,0.4000000000000001,,,,0.35719696969696973
couple,3.0,Neutral,PreCovid,0,"[[hotel, big, 0], [area, enough, 0]]",,,0.0,,,,-0.015555555555555536
friends,5.0,Positive,PreCovid,0,"[[room, glad, 1], [visit, glad, 4], [visit, first, 4]]",,0.5,,,0.375,,0.43125
family,5.0,Positive,PreCovid,0,"[[room, everyday, 1], [love, super, 5], [love, cute, 5], [stay, warm, 2]]",0.6,-0.2,,0.4583333333333333,,,0.5035714285714286
couple,5.0,Positive,PreCovid,0,"[[day, first, 1]]",,0.25,,,,,0.3574074074074074
couple,3.0,Neutral,PreCovid,0,"[[room, nice, 1], [room, nice, 1]]",,0.6,,,,,0.4625
friends,2.0,Negative,PreCovid,0,"[[stay, short, 2], [staff, servic, 2], [staff, overal, 2]]",0.0,,,,,,0.3375
friends,2.0,Negative,PreCovid,0,"[[room, joint, 1], [view, nice, 4], [food, qualiti, 3], [guest, speak, 1], [staff, major, 2]]",0.0625,0.0,,,0.6,0.0,0.15052083333333335
couple,5.0,Positive,PreCovid,0,"[[recommend, select, 5], [recommend, 'even select', 5]]",,,,0.0,,,0.40221088435374147
friends,4.0,Positive,PreCovid,0,"[[day, whole, 1], [staff, great, 2], [check, seamless, 1], [shop, big, 0], [mall, huge, 0], [room, great, 1], [pool, main, 4], [check, earli, 1], [time, best, 2], [area, qualiti, 0], [night, 'even one', 4]]",0.9,0.275,0.13333333333333336,,0.08333333333333333,,0.252689594356261
couple,5.0,Positive,PreCovid,0,"[[hotel, incred, 0], [day, best, 1], [stay, great, 2], [stay, modern, 2]]",0.5,1.0,0.0,,,,0.4714285714285715
business,4.0,Positive,PreCovid,0,"[[place, obvious, 4], [food, select, 3], [stay, great, 2]]",0.8,,,,0.0,0.0,0.24469954648526077
business,5.0,Positive,PreCovid,0,"[[day, great, 1], [restaur, perfect, 3], [room, good, 1], [view, great, 4]]",,0.75,,,0.8,1.0,0.6875
couple,4.0,Positive,PreCovid,0,"[[view, experi, 4], [enjoy, someth, 5], [restaur, high, 3], [stay, great, 2], [stay, experi, 2], [stay, short, 2]]",0.26666666666666666,,,0.4,0.0,0.16,0.28954761904761905
business,3.0,Neutral,PreCovid,1,"[[room, nice, 1]]",,0.6,,,,,0.3510989010989011
family,5.0,Positive,PreCovid,0,"[[time, first, 2], [room, incred, 1], [view, cheap, 4]]",0.25,0.0,,,0.4,,0.5595238095238095
friends,4.0,Positive,PreCovid,0,"[[check, front, 1], [pool, swim, 4], [pool, 'even swim', 4]]",,0.0,,,0.0,,0.2625
family,4.0,Positive,PreCovid,0,"[[breakfast, inclus, 0], [pool, endless, 4]]",,,0.0,,-0.125,,0.4225446428571428
friends,5.0,Positive,PreCovid,0,"[[room, singl, 1], [pool, soft, 4], [thank, special, 2]]",0.35714285714285715,0.0,,,0.1,,0.5941558441558442
couple,5.0,Positive,PreCovid,0,"[[time, experi, 2], [time, great, 2], [time, usual, 2], [staff, long, 2], [afternoon, everi, 5], [pool, free, 4], [pool, 'well free', 4], [food, top, 3], [food, great, 3], [shop, best, 0], [hotel, front, 0]]",0.125,,0.5,0.0,0.4,0.65,0.27256728778467915
family,5.0,Positive,PreCovid,0,"[[hotel, nice, 0], [room, twin, 1], [pool, nice, 4]]",,0.0,0.6,,0.6,,0.22777777777777775
couple,4.0,Positive,PreCovid,0,"[[room, special, 1], [breakfast, much, 0]]",,0.35714285714285715,0.2,,,,0.3571428571428572
couple,5.0,Positive,PreCovid,0,"[[room, light, 1]]",,0.4,,,,,0.3875
friends,5.0,Positive,PreCovid,0,"[[view, great, 4]]",,,,,0.8,,0.6499999999999999
couple,5.0,Positive,PreCovid,0,"[[food, slightli, 3], [pool, spectacular, 4]]",,,,,0.6,0.0,0.29555555555555557
,5.0,Positive,PreCovid,0,"[[pool, worth, 4], [hotel, best, 0], [pool, long, 4]]",,,1.0,,0.125,,0.4200980392156862
,5.0,Positive,PreCovid,0,"[[birthday, live, 3], [hotel, direct, 0], [hotel, due, 0]]",,,-0.012499999999999997,,,0.13636363636363635,0.04419191919191919
,5.0,Positive,PreCovid,0,"[[stay, perfect, 2], [stay, 'alway perfect', 2], [stay, second, 2], [stay, facilit, 2], [time, long, 2], [pool, renown, 4]]",0.39,,,,0.0,,0.5182539682539683
,5.0,Positive,PreCovid,0,"[[night, less, 4], [stay, much, 2]]",0.2,,,,-0.16666666666666666,,0.1838095238095238
